id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C14330,Liliana Vergara Restrepo,42.0,M,Lima,La Molina,2024-05-05,Tienda,Consumidor
C14331,Camilo Diego Pérez,73.0,F,Lima,Miraflores,2022-02-26,Web,Consumidor
C14332,Nubia Eugenia Andrade Arenas,30.0,F,Piura,Veintiséis de Octubre,2023-05-01,Web,Familiar
C14333,María Rocío Hernández Flórez,41.0,F,Lima,Comas,2025-04-11,Tienda,Consumidor
C14334,Luis Peña,34.0,F,Trujillo,Víctor Larco,2022-11-08,Web,Consumidor
C14335,Yolima Alba Díaz Trujillo,51.0,M,Arequipa,Cayma,2025-06-08,Tienda,Consumidor
C14336,Marlene María Fernández,50.0,M,Piura,Piura,2022-03-04,Web,Familiar
C14337,Fernanda Rodríguez Perdomo,51.0,F,Lima,Comas,2022-08-22,Web,Consumidor
C14338,Juan Vargas González,26.0,F,Lima,San Miguel,2025-05-05,Tienda,Premium
C14339,José Edwin Suárez Ortiz,46.0,M,Lima,Los Olivos,2022-08-24,Web,Consumidor
C14340,Claudia Yesenia Arias,50.0,F,Arequipa,Cayma,2024-04-08,Tienda,Premium
C14341,Diana Esther Moreno García,20.0,F,Lima,La Molina,2023-08-22,Tienda,Premium
C14342,Elsa Rosero Torres,59.0,M,Trujillo,Víctor Larco,2024-09-05,Tienda,Familiar
C14343,Carolina María González,36.0,M,Lima,La Molina,2023-03-27,App,Familiar
C14344,Milena Benavides,34.0,M,Cusco,San Sebastián,2024-02-11,Tienda,Consumidor
C14345,Adela Rojas,58.0,F,Lima,Santiago de Surco,2022-01-28,Tienda,Consumidor
C14346,Andrea María Rodríguez López,26.0,M,Lima,Comas,2022-10-17,Tienda,Consumidor
C14347,David Ramos Castillo,43.0,M,Lima,Los Olivos,2022-05-11,Tienda,Familiar
C14348,Luis Orlando Ramírez Castaño,41.0,F,Arequipa,Cercado,2025-06-05,Web,Familiar
C14349,Adriana Fernanda Vargas Prada,24.0,F,Trujillo,Trujillo,2022-03-11,Web,Consumidor
C14350,Yuliana Mendoza,38.0,F,Trujillo,Víctor Larco,2025-01-16,Tienda,Consumidor
C14351,Andrés Daniel Hoyos Salazar,18.0,M,Trujillo,Trujillo,2024-10-30,App,Consumidor
C14352,Dario Rodrigo Mendoza,43.0,F,Lima,Jesús María,2022-05-21,Tienda,Premium
C14353,Andrés Luis Ramírez,58.0,M,Lima,Santiago de Surco,2024-02-01,App,Consumidor
C14354,Isabel Castañeda Velandia,44.0,M,Lima,Miraflores,2024-07-06,Web,Consumidor
C14355,Magdalena Sandra Velásquez,43.0,M,Arequipa,Yanahuara,2023-08-20,Web,Consumidor
C14356,Sebastián Álvarez Ortiz,38.0,M,Lima,San Isidro,2025-07-26,Tienda,Consumidor
C14357,María Calderón Romero,21.0,M,Lima,Comas,2022-10-26,Web,Familiar
C14358,Omaira Isabel Cifuentes Ramírez,35.0,M,Lima,San Isidro,2022-07-17,Tienda,Familiar
C14359,Luz Rubio,55.0,F,Arequipa,Cayma,2023-02-24,Tienda,Consumidor
C14360,Julio César Castellanos Arrieta,36.0,F,Piura,Piura,2023-10-24,App,Familiar
C14361,Mauricio Javier Loaiza,27.0,F,Arequipa,Cayma,2022-02-10,App,Familiar
C14362,Jorge Víctor Quintero,18.0,M,Lima,La Molina,2022-05-07,Tienda,Consumidor
C14363,Moisés Castro,27.0,F,Arequipa,José Luis B. y Rivero,2024-06-05,Tienda,Consumidor
C14364,Emilce Ana Ortiz Flórez,63.0,F,Lima,Jesús María,2024-07-17,App,Familiar
C14365,Yerson Juan Alvarado,40.0,F,Lima,Comas,2024-02-01,Tienda,Consumidor
C14366,María Londoño Reyes,33.0,F,Lima,San Miguel,2023-08-08,Tienda,Familiar
C14367,Carmen Consuelo López,42.0,F,Trujillo,Trujillo,2023-04-29,App,Familiar
C14368,Sebastián Camilo Pineda,46.0,F,Lima,Los Olivos,2022-07-22,Web,Familiar
C14369,Cecilia Maribel Osorio Pérez,62.0,M,Piura,Veintiséis de Octubre,2023-06-06,Tienda,Premium
C14370,Amparo Dary Meneses Flórez,39.0,,Lima,San Miguel,2025-07-24,App,Consumidor
C14371,David Durán Gutiérrez,53.0,M,Piura,Castilla,2025-03-18,Tienda,Familiar
C14372,Carolina Diana Camargo,42.0,F,Lima,San Miguel,2025-03-21,App,Familiar
C14373,William Correa,28.0,F,Lima,La Molina,2023-03-26,Web,Consumidor
C14374,Alejandro Castaño,49.0,M,Lima,Los Olivos,2023-01-25,App,Consumidor
C14375,Julieth María Gallego Ramos,42.0,M,Lima,Los Olivos,2024-09-17,App,Premium
C14376,María Gómez Correa,23.0,M,Lima,Ate,2022-11-07,App,Premium
C14377,Jaime Ariza,57.0,F,Arequipa,Yanahuara,2022-05-03,Tienda,Premium
C14378,Carolina Mena,43.0,M,Piura,Castilla,2024-12-31,Tienda,Familiar
C14379,Vanessa López,24.0,M,Cusco,Cusco,2025-04-24,Web,Consumidor
C14380,Ever Pinto Aguirre,41.0,M,Arequipa,Yanahuara,2025-05-24,Tienda,Consumidor
C14381,Enith Francia Sánchez,31.0,F,Lima,Santiago de Surco,2023-01-13,App,Consumidor
C14382,Marta García,21.0,M,Arequipa,Paucarpata,2024-05-08,Tienda,Consumidor
C14383,Álvaro Andrés Zapata Villegas,29.0,F,Arequipa,Paucarpata,2023-03-09,Web,Consumidor
C14384,Fredy Suárez Hernández,18.0,M,Cusco,Santiago,2024-07-16,App,Consumidor
C14385,Ana Salazar Ayala,44.0,F,Cusco,Santiago,2024-07-04,Tienda,Consumidor
C14386,Óscar Arango,45.0,M,Lima,San Juan de Lurigancho,2023-05-27,App,Familiar
C14387,Alonso Pérez Polo,51.0,F,Cusco,Cusco,2024-07-28,Web,Familiar
C14388,Viviana Zapata García,47.0,F,Cusco,San Sebastián,2024-01-06,Tienda,Consumidor
C14389,Eduardo Alberto Villamizar,34.0,M,Arequipa,Cercado,2023-01-21,Tienda,Premium
C14390,Marisol Flórez Torres,63.0,M,Arequipa,Cercado,2022-07-24,App,Consumidor
C14391,Blanca Maira Escobar Vergara,36.0,M,Arequipa,Paucarpata,2025-09-13,Web,Consumidor
C14392,Rita Corredor,57.0,F,Piura,Castilla,2022-12-25,Tienda,Familiar
C14393,Ana Carmona Garcés,37.0,M,Piura,Piura,2025-07-22,App,Consumidor
C14394,Alejandra Hernández Navarro,18.0,F,Arequipa,Yanahuara,2022-02-14,Tienda,Consumidor
C14395,Edward Mauricio Guerra,51.0,M,Trujillo,Víctor Larco,2025-04-15,Tienda,Premium
C14396,Santiago Méndez,39.0,F,Lima,Jesús María,2023-03-01,Web,Consumidor
C14397,Esther María López Rodríguez,31.0,F,Lima,Jesús María,2025-04-19,Web,Premium
C14398,Rafael Ardila Sánchez,35.0,M,Trujillo,Víctor Larco,2024-03-06,App,Consumidor
C14399,Hilda Romero,18.0,F,Arequipa,Cayma,2024-04-02,Tienda,Familiar
C14400,José García Luna,42.0,M,Lima,Miraflores,2025-01-09,Tienda,Consumidor
C14401,Alejandro Castro,40.0,F,Lima,Jesús María,2024-10-07,Tienda,Familiar
C14402,Liliana Mary Osorio Tamayo,33.0,M,Trujillo,El Porvenir,2022-01-25,Tienda,Consumidor
C14403,Pedro Vargas,56.0,F,Lima,Jesús María,2025-04-21,Web,Familiar
C14404,Adriana Luz Saavedra Ochoa,19.0,M,Piura,Veintiséis de Octubre,2022-05-23,Web,Consumidor
C14405,Hernando Pedro Díaz,64.0,M,Piura,Castilla,2024-02-04,Web,Familiar
C14406,Liliana Suárez Fonseca,49.0,M,Lima,La Molina,2025-01-22,Tienda,Consumidor
C14407,Manuel Ramírez Barbosa,44.0,F,Lima,San Juan de Lurigancho,2025-08-27,Tienda,Familiar
C14408,Estela Yenny Guzmán Barrera,32.0,F,Piura,Castilla,2023-08-16,Web,Consumidor
C14409,Piedad Katherine Jiménez Pérez,32.0,F,Lima,Miraflores,2023-02-04,Tienda,Familiar
C14410,Andrés Ramírez,36.0,F,Lima,San Isidro,2023-03-04,Web,Familiar
C14411,Enrique Óscar Pérez,44.0,M,Cusco,Cusco,2025-08-12,Tienda,Consumidor
C14412,Concepción Arrieta Gutiérrez,32.0,F,Lima,San Juan de Lurigancho,2024-05-28,App,Familiar
C14413,Elena Pilar Torres,31.0,F,Cusco,Wanchaq,2025-03-05,Tienda,Familiar
C14414,Luz Sonia González,65.0,F,Lima,San Isidro,2023-06-06,Web,Consumidor
C14415,Bertha Martha Mendoza Alarcón,50.0,F,Lima,San Juan de Lurigancho,2025-05-08,Web,Familiar
C14416,Alberto Luis Pérez Ramos,54.0,M,Lima,San Isidro,2024-01-12,App,Familiar
C14417,Francisco Freddy Salas Osorio,27.0,F,Lima,Miraflores,2023-10-10,Tienda,Familiar
C14418,Helena Patricia Ortega,18.0,M,Lima,San Isidro,2024-07-02,Web,Familiar
C14419,Lucía Tovar,42.0,M,Trujillo,Víctor Larco,2024-12-22,App,Consumidor
C14420,Luz Galeano López,29.0,F,Piura,Piura,2024-06-23,Tienda,Consumidor
C14421,Victoria Tatiana Buitrago Sánchez,57.0,F,Arequipa,Yanahuara,2022-10-12,Web,Consumidor
C14422,Héctor Franco Bermúdez Morales,32.0,M,Cusco,Wanchaq,2022-12-25,Tienda,Consumidor
C14423,Flor Rentería Torres,49.0,F,Arequipa,Paucarpata,2024-01-29,App,Consumidor
C14424,Luis Sandoval,37.0,M,Lima,San Isidro,2022-10-13,Web,Consumidor
C14425,Ana Stella Murillo Correa,43.0,F,Lima,Jesús María,2025-03-18,Web,Premium
C14426,Alfonso Nelson Amaya,28.0,M,Piura,Piura,2024-04-19,Web,Consumidor
C14427,Augusto Aguirre Prieto,18.0,M,Lima,San Isidro,2025-02-22,Tienda,Consumidor
C14428,Jesús Enrique Carvajal Díaz,65.0,F,Piura,Piura,2024-12-17,Web,Consumidor
C14429,Mónica Juliana Martínez Vallejo,,F,Lima,Santiago de Surco,2022-03-14,App,Familiar
C14430,Estiven Jorge López Camargo,31.0,F,Cusco,Wanchaq,2024-06-25,Tienda,Premium
C14431,Álvaro Monroy,55.0,M,Cusco,San Sebastián,2024-07-01,App,Consumidor
C14432,Inés López López,46.0,M,Lima,Miraflores,2023-08-15,Web,Familiar
C14433,Marta Mejía Ibarra,38.0,F,Cusco,San Sebastián,2025-02-09,App,Consumidor
C14434,Cecilia Palacio Moreno,33.0,F,Lima,Santiago de Surco,2023-03-16,Tienda,Consumidor
C14435,Mauricio Zapata,47.0,F,Arequipa,Yanahuara,2025-09-13,Tienda,Familiar
C14436,Rodrigo Martínez Fuentes,42.0,F,Lima,La Molina,2022-03-09,Web,Consumidor
C14437,Edwar Iván Sandoval,35.0,M,Lima,La Molina,2024-10-02,Tienda,Familiar
C14438,Luis Ramos,40.0,M,Piura,Castilla,2025-04-21,App,Familiar
C14439,Camilo Adrián Espinosa,46.0,M,Cusco,San Sebastián,2025-02-25,Web,Consumidor
C14440,Mauricio Alexander Acosta,44.0,F,Cusco,San Sebastián,2022-06-12,Tienda,Consumidor
C14441,César Gómez Castañeda,41.0,M,Trujillo,Trujillo,2024-04-06,Web,Familiar
C14442,María Nelcy Bautista,38.0,M,Lima,Jesús María,2023-09-12,App,Familiar
C14443,Juan Francisco Ramírez Rodríguez,54.0,F,Piura,Castilla,2025-06-11,Tienda,Consumidor
C14444,Vanessa Chaparro Rojas,31.0,F,Lima,Jesús María,2022-12-03,Tienda,Consumidor
C14445,Alirio Edisson Cárdenas,50.0,F,Piura,Veintiséis de Octubre,2025-05-10,Tienda,Consumidor
C14446,Joaquín Nelson Martínez,30.0,M,Lima,Miraflores,2023-05-10,Tienda,Consumidor
C14447,Martha Mery Pinzón,54.0,M,Lima,Los Olivos,2024-06-14,App,Familiar
C14448,Andrés Cruz Gómez,53.0,F,Lima,San Isidro,2023-02-23,App,Consumidor
C14449,María Derly Agudelo Hurtado,33.0,F,Trujillo,La Esperanza,2025-03-30,Web,Familiar
C14450,Humberto Carlos Jaramillo,45.0,M,Cusco,Cusco,2025-05-28,Tienda,Familiar
C14451,Lorena Moreno Alvarado,32.0,M,Lima,San Miguel,2024-03-28,Web,Consumidor
C14452,Anderson Páez Forero,39.0,M,Arequipa,Cercado,2025-02-02,Tienda,Familiar
C14453,Laura Herrera,26.0,F,Arequipa,Yanahuara,2024-03-07,App,Consumidor
C14454,Sergio Kevin Sierra,47.0,M,Lima,San Miguel,2024-01-10,App,Consumidor
C14455,Ariel Cerón García,58.0,F,Lima,Los Olivos,2023-12-19,Tienda,Consumidor
C14456,William Jiménez Castillo,30.0,F,Lima,San Isidro,2024-01-31,App,Familiar
C14457,Juan Ricardo Osorio Romero,34.0,F,Arequipa,Cercado,2024-09-25,App,Consumidor
C14458,Jennifer Diana Ortiz,36.0,M,Lima,Los Olivos,2024-04-22,Tienda,Consumidor
C14459,Julio Pablo Polo,27.0,F,Lima,Miraflores,2024-08-14,Tienda,Consumidor
C14460,Esteban Vargas,31.0,F,Trujillo,La Esperanza,2025-08-09,App,Premium
C14461,Enrique Acosta,46.0,M,Cusco,San Sebastián,2024-01-18,Tienda,Consumidor
C14462,Constanza María Vega García,57.0,F,Arequipa,Paucarpata,2025-06-02,Tienda,Consumidor
C14463,Eduar Bustamante Rodríguez,18.0,M,Trujillo,La Esperanza,2022-04-05,Tienda,Familiar
C14464,Andrés Jairo López,20.0,F,Arequipa,Cayma,2025-05-30,App,Consumidor
C14465,Alexandra Bustos,34.0,F,Cusco,Cusco,2023-06-24,App,Consumidor
C14466,Diana Dolly Soto,23.0,F,Lima,Ate,2023-06-13,App,Consumidor
C14467,Javier Moreno Molina,38.0,F,Arequipa,Cayma,2024-11-23,Tienda,Consumidor
C14468,Nicolás Bedoya,44.0,F,Lima,,2024-11-08,App,Consumidor
C14469,Estela Sandra Salas Zambrano,20.0,M,Piura,Piura,2022-11-21,App,Familiar
C14470,Alejandra Claudia Torres,46.0,M,Lima,La Molina,2023-09-09,Web,Familiar
C14471,Viviana Estrada Sarmiento,40.0,M,Lima,San Juan de Lurigancho,2023-08-30,Tienda,Familiar
C14472,José Camacho Martínez,42.0,M,Lima,Ate,2023-04-11,Tienda,Premium
C14473,Alfonso Perea Gómez,30.0,M,Lima,San Miguel,2023-01-17,Tienda,Familiar
C14474,Johanna Mendoza Martínez,18.0,F,Arequipa,Cercado,2023-03-01,Tienda,Familiar
C14475,Pedro William Ramírez,53.0,F,Arequipa,José Luis B. y Rivero,2023-06-18,Tienda,Familiar
C14476,Pablo Luis Ramírez,38.0,M,Lima,San Miguel,2022-09-15,Web,Familiar
C14477,María María Velasco,51.0,F,Lima,Jesús María,2023-03-10,Web,Consumidor
C14478,Olga Blanca Sánchez,43.0,M,Lima,Jesús María,2022-02-10,Web,Consumidor
C14479,Gabriel William Campo,50.0,F,Piura,Castilla,2024-02-22,Tienda,Consumidor
C14480,Sandra Salcedo,36.0,M,Arequipa,José Luis B. y Rivero,2025-05-16,Tienda,Familiar
C14481,Sindy Salazar Álvarez,37.0,M,Arequipa,José Luis B. y Rivero,2023-10-11,App,Familiar
C14482,Fernanda Karol Parra,57.0,F,Lima,San Juan de Lurigancho,2022-02-05,Web,Consumidor
C14483,Maira Herrera Ávila,39.0,M,Lima,Los Olivos,2024-02-25,Tienda,Familiar
C14484,Edward Hernández Cruz,42.0,F,Lima,San Miguel,2023-11-06,App,Premium
C14485,Sergio Jesús Navarro Londoño,44.0,F,Lima,San Juan de Lurigancho,2022-07-06,Tienda,Familiar
C14486,Iván Yesid González,47.0,F,Lima,Ate,2022-09-27,Tienda,Consumidor
C14487,Gladys Adriana Pacheco,40.0,F,Cusco,San Sebastián,2022-10-30,Tienda,Consumidor
C14488,Gloria Andrea Giraldo Trujillo,33.0,F,Trujillo,Trujillo,2022-04-19,Tienda,Consumidor
C14489,Danilo Roberto Cortés,23.0,F,Arequipa,Cayma,2023-02-19,App,Familiar
C14490,José Contreras Castellanos,67.0,F,Trujillo,La Esperanza,2022-03-01,App,Consumidor
C14491,Antonio Zapata González,32.0,F,Cusco,Santiago,2025-06-06,Tienda,Premium
C14492,Jean César Agudelo,42.0,M,Arequipa,Cercado,2024-02-28,Tienda,Familiar
C14493,Edgar Valencia,39.0,F,Arequipa,José Luis B. y Rivero,2022-03-11,Tienda,Familiar
C14494,Leticia Arévalo Arrieta,43.0,M,Lima,Santiago de Surco,2024-08-16,Web,Consumidor
C14495,Felipe Rengifo Ospina,38.0,M,Piura,Castilla,2023-08-07,Web,Premium
C14496,Emilse Mireya Betancur,21.0,F,Lima,Jesús María,2022-02-19,Tienda,Premium
C14497,José Jiménez,33.0,M,Lima,Miraflores,2025-09-22,App,Premium
C14498,Giovanny Leonardo Díaz Cerón,33.0,M,Arequipa,José Luis B. y Rivero,2024-08-08,Tienda,Consumidor
C14499,Leticia Alejandra Hernández Hernández,59.0,F,Piura,Castilla,2023-11-27,App,Consumidor
C14500,Carmen Lilia Torres Zambrano,39.0,M,Cusco,Wanchaq,2024-08-11,Tienda,Consumidor
C14501,Jaime Cárdenas,46.0,M,Arequipa,Yanahuara,2024-07-11,Tienda,Premium
C14502,Fredy Ospina,28.0,F,Lima,Los Olivos,2023-10-22,Web,Consumidor
C14503,Andrés Soto,43.0,F,Piura,Veintiséis de Octubre,2023-09-26,Web,Familiar
C14504,Carlos Montoya,42.0,F,Cusco,Wanchaq,2023-05-08,Tienda,Familiar
C14505,Jorge Cabrera,27.0,M,Trujillo,La Esperanza,2024-03-13,Tienda,Familiar
C14506,Yasmín Solano Sierra,53.0,F,Cusco,Wanchaq,2022-08-11,Tienda,Consumidor
C14507,Enrique Hugo Pérez Martínez,18.0,M,Lima,San Isidro,2022-03-11,Tienda,Consumidor
C14508,Graciela Karen Soto Hurtado,18.0,F,Cusco,Wanchaq,2022-06-25,App,Consumidor
C14509,Yenny Valencia,36.0,F,Lima,Ate,2023-12-21,Web,Consumidor
C14510,Fabio Mena Mora,33.0,F,Cusco,Cusco,2024-04-30,Tienda,Consumidor
C14511,Ana Katherine Cárdenas Ávila,47.0,F,Lima,Santiago de Surco,2024-04-25,Web,Familiar
C14512,Inés Carmen García,37.0,F,Trujillo,La Esperanza,2023-11-02,Tienda,Consumidor
C14513,Alcira Ortiz,25.0,M,Lima,Comas,2024-05-08,Web,Familiar
C14514,Eduardo Antonio Arias,42.0,M,Trujillo,Trujillo,2023-08-23,App,Familiar
C14515,Cecilia Ángel Henao,46.0,M,Arequipa,Cercado,2022-12-17,Tienda,Premium
C14516,Luis Obando,43.0,M,Trujillo,La Esperanza,2025-07-15,Tienda,Familiar
C14517,Katerine Lucía González Quintero,41.0,M,Lima,Comas,2024-03-13,Tienda,Consumidor
C14518,Luisa Sandoval Vallejo,31.0,M,Arequipa,Cayma,2024-02-07,Tienda,Consumidor
C14519,Gloria Rubiela Franco,28.0,F,Lima,San Juan de Lurigancho,2024-02-27,Web,Consumidor
C14520,Olga Leidy Hernández Caicedo,45.0,F,Lima,San Miguel,2024-09-18,Tienda,Consumidor
C14521,Mauricio Pérez,40.0,M,Lima,Los Olivos,2022-02-12,Web,Familiar
C14522,Víctor Eliecer Rivera,46.0,M,Cusco,Santiago,2024-07-22,App,Familiar
C14523,Tatiana Hernández Muñoz,42.0,M,Trujillo,Trujillo,2022-12-14,App,Familiar
C14524,Yenny Carrillo Moreno,43.0,M,Lima,La Molina,2023-10-07,Web,Consumidor
C14525,Iván Alejandro Bernal,49.0,F,Lima,San Juan de Lurigancho,2023-10-10,Tienda,Consumidor
C14526,Álvaro López,38.0,M,Lima,San Miguel,2023-07-07,Tienda,Consumidor
C14527,Armando Rojas Rodríguez,51.0,F,Lima,San Juan de Lurigancho,2022-07-10,App,Consumidor
C14528,Andrés Fernando Ordóñez,,M,Trujillo,Víctor Larco,2024-06-21,App,Premium
C14529,Adela Claudia Villa,48.0,M,Lima,San Juan de Lurigancho,2022-03-14,Tienda,Consumidor
C14530,Jaime Rodríguez Duque,40.0,F,Cusco,Cusco,2024-05-04,Tienda,Consumidor
C14531,Alba Rodríguez,29.0,M,Lima,Jesús María,2023-08-12,Tienda,Consumidor
C14532,José Óscar González,60.0,M,Piura,Veintiséis de Octubre,2024-09-06,Tienda,Consumidor
C14533,Carlos Andrés Leal Bedoya,43.0,M,Lima,Comas,2024-01-29,App,Familiar
C14534,Estela Libia Ortega,30.0,F,Trujillo,El Porvenir,2024-11-26,Tienda,Familiar
C14535,María Rocío Rojas Vega,41.0,M,Lima,San Juan de Lurigancho,2025-09-11,Tienda,Familiar
C14536,Lilia Cruz,55.0,M,Trujillo,La Esperanza,2022-07-27,Tienda,Premium
C14537,Alfonso Eduardo Pérez,53.0,F,Lima,Jesús María,2023-06-10,App,Familiar
C14538,Ximena Vargas Henao,31.0,M,Lima,La Molina,2024-03-07,App,Consumidor
C14539,Angélica Elcy López,42.0,M,Lima,San Isidro,2024-01-03,Tienda,Consumidor
C14540,Henry Ernesto Aguirre Sánchez,34.0,M,Lima,San Isidro,2024-04-13,Tienda,Consumidor
C14541,Stiven Valencia,30.0,F,Trujillo,Víctor Larco,2022-08-31,Tienda,Consumidor
C14542,Oswaldo Alberto Correa Peña,28.0,F,Piura,Piura,2025-01-21,Tienda,Consumidor
C14543,Sandra Cuéllar Mendoza,39.0,M,Lima,Santiago de Surco,2025-03-24,Tienda,Consumidor
C14544,María Figueroa,29.0,F,Lima,Miraflores,2023-01-20,Tienda,Consumidor
C14545,Vicente Diego Vargas Mora,31.0,F,Trujillo,El Porvenir,2024-04-13,Web,Consumidor
C14546,Edilma Vargas,41.0,M,Lima,San Juan de Lurigancho,2023-03-26,Tienda,Familiar
C14547,Fabián Ortega,43.0,M,Lima,San Isidro,2024-05-11,Tienda,Consumidor
C14548,Jaime Germán García Morales,49.0,F,Arequipa,Yanahuara,2024-09-30,Tienda,Premium
C14549,Álvaro Francisco Obando Ayala,54.0,F,Lima,Jesús María,2025-01-25,Web,Consumidor
C14550,Alonso Bastidas Cárdenas,58.0,F,Lima,Ate,2024-06-18,App,Familiar
C14551,Lina Carolina Martínez Sánchez,23.0,M,Piura,Veintiséis de Octubre,2024-11-27,App,Consumidor
C14552,Luz Giraldo Perea,18.0,F,Trujillo,Víctor Larco,2022-05-08,Tienda,Familiar
C14553,Enrique Luis Ángel Mendoza,33.0,M,Piura,Piura,2024-09-13,Tienda,Familiar
C14554,Patricia Jessica Vélez Becerra,26.0,M,Cusco,Cusco,2025-07-13,App,Consumidor
C14555,Luis Mauricio Rangel Henao,18.0,M,Lima,Miraflores,2022-03-20,Tienda,Consumidor
C14556,Rosa Rodríguez,29.0,M,Lima,Comas,2024-01-26,Tienda,Consumidor
C14557,Melba María Romero,26.0,M,Lima,Jesús María,2022-02-15,Tienda,Familiar
C14558,Manuel Palacios,34.0,F,Trujillo,Trujillo,2025-07-20,Web,Premium
C14559,Alba Morales,34.0,M,Cusco,Wanchaq,2025-04-21,Tienda,Familiar
C14560,Luis Ceballos,34.0,F,Piura,Castilla,2025-05-31,Tienda,Consumidor
C14561,Dario Rojas,42.0,M,Lima,Miraflores,2022-06-10,Tienda,Premium
C14562,Enrique Elías Gómez,46.0,F,Lima,Jesús María,2022-12-16,Web,Familiar
C14563,Carlos Ortiz Rojas,47.0,F,Lima,San Isidro,2023-08-01,Web,Consumidor
C14564,Ángel Jhoan Henao,51.0,M,Trujillo,Víctor Larco,2025-01-08,Tienda,Consumidor
C14565,María Natalia Bermúdez,36.0,M,Lima,Los Olivos,2025-05-17,App,Familiar
C14566,Daniel Javier Ávila,40.0,F,Arequipa,Cayma,2025-04-27,Tienda,Familiar
C14567,Fredy José Moreno,52.0,F,Arequipa,Cayma,2023-02-10,App,Familiar
C14568,Javier Flórez,46.0,F,Lima,San Juan de Lurigancho,2024-02-08,App,Consumidor
C14569,Cristina López,37.0,F,Trujillo,Trujillo,2025-02-01,Tienda,Consumidor
C14570,David Alberto García,49.0,F,Arequipa,Yanahuara,2022-07-16,Tienda,Familiar
C14571,Rafael Enrique Herrera Sánchez,51.0,M,Lima,Jesús María,2022-05-29,Tienda,Consumidor
C14572,Diego Flórez Sánchez,53.0,F,Arequipa,Cercado,2022-10-08,Web,Consumidor
C14573,Juan Fernández Arias,55.0,M,Arequipa,José Luis B. y Rivero,2024-12-11,Tienda,Consumidor
C14574,Gladys María Morales,38.0,F,Cusco,Cusco,2023-09-17,Web,Familiar
C14575,María Bustos Vargas,33.0,F,Trujillo,El Porvenir,2023-03-11,Web,Familiar
C14576,María Viviana Monsalve Escobar,18.0,M,Cusco,Wanchaq,2023-12-10,Tienda,Consumidor
C14577,Cristian Angarita Montoya,49.0,F,Lima,Santiago de Surco,2022-10-27,Tienda,Familiar
C14578,Diego Suárez Barreto,45.0,F,Arequipa,Paucarpata,2024-12-15,Web,Familiar
C14579,Carolina Judith Rojas,46.0,F,Cusco,Wanchaq,2024-02-11,Tienda,Consumidor
C14580,Yulieth Bolívar,55.0,F,Lima,Santiago de Surco,2024-04-06,Tienda,Consumidor
C14581,Claudia Espinosa Romero,44.0,M,Lima,Ate,2025-02-25,Tienda,Familiar
C14582,Andrea Eugenia Hernández,29.0,M,Lima,Ate,2024-02-27,Tienda,Consumidor
C14583,Vanessa Cerón Cárdenas,56.0,M,Cusco,San Sebastián,2025-06-04,App,Familiar
C14584,Alba Mosquera,43.0,F,Lima,Santiago de Surco,2024-05-27,Tienda,Consumidor
C14585,Julieth Martha Arias Aguilar,51.0,F,Piura,Piura,2024-10-19,Tienda,Consumidor
C14586,Jonatan Álvarez Rojas,51.0,F,Lima,San Isidro,2024-12-12,App,Premium
C14587,Ana Ortiz,51.0,F,Trujillo,Trujillo,2024-01-07,Tienda,Premium
C14588,Camilo Villa,43.0,F,Lima,San Juan de Lurigancho,2024-07-17,Tienda,Premium
C14589,Arturo Alberto Mejía,52.0,M,Arequipa,Cayma,2023-03-06,Web,Consumidor
C14590,Hernando Londoño Medina,40.0,,Lima,Jesús María,2022-04-24,Tienda,Consumidor
C14591,Jhon Pedro Cifuentes Torres,47.0,F,Lima,Los Olivos,2024-05-07,Tienda,Familiar
C14592,Leidy Muñoz Londoño,24.0,M,Trujillo,La Esperanza,2023-05-21,Web,Premium
C14593,Piedad Angélica Torres,44.0,M,Lima,San Isidro,2022-05-06,App,Consumidor
C14594,Rodrigo Jesús Mena Montenegro,47.0,F,Lima,San Juan de Lurigancho,2023-05-28,Tienda,Consumidor
C14595,Johan Carrillo Padilla,39.0,F,Lima,San Miguel,2022-06-07,Tienda,Familiar
C14596,Paola Libia Sánchez Sierra,18.0,M,Lima,Miraflores,2024-01-26,Tienda,Consumidor
C14597,Emilce Esperanza Bolaños,32.0,M,Lima,La Molina,2023-07-20,Tienda,Consumidor
C14598,Fidel Fernando Barbosa Velásquez,25.0,M,Arequipa,José Luis B. y Rivero,2022-10-03,Tienda,Consumidor
C14599,Karen Rodríguez Gómez,50.0,M,Lima,San Isidro,2023-05-19,Tienda,Consumidor
C14600,Eduardo Andrés Salazar,40.0,M,Lima,Comas,2025-05-26,Tienda,Familiar
C14601,Gladys Ramos Acosta,31.0,M,Trujillo,Trujillo,2025-09-26,App,Premium
C14602,Jhon Junior Cárdenas Díaz,37.0,M,Piura,Veintiséis de Octubre,2024-11-23,Web,Consumidor
C14603,Mario Valencia Torres,28.0,M,Piura,Castilla,2024-03-24,Tienda,Familiar
C14604,Fernando Daniel Mora,21.0,M,Arequipa,Cayma,2023-09-26,Tienda,Consumidor
C14605,Lilia María Gómez Ortiz,25.0,F,Lima,San Miguel,2022-11-22,Web,Consumidor
C14606,David Fabián Valencia Ortega,45.0,M,Lima,Jesús María,2023-12-13,Tienda,Consumidor
